"id","contaminant","incident_url","date_reported","date_incident","county","latitude","longitude","volume","units","contained","created_at","updated_at"
9737,"hydraulic fluid","EIR3307","2014-05-02","2014-05-01","McKenzie",47.76098,-103.25713,3,"gallons","Yes","2017-03-11 23:35:28.075619","2017-03-11 23:35:28.075619"
9743,"Diesel and used motor oil","EIR3306","2014-05-02","2014-04-24","McIntosh",46.03514,-99.19128,," ","No","2017-03-11 23:35:28.092423","2017-03-11 23:35:28.092423"
9732,"Diesel, Antifreeze, Oil- Normal Semi Motor componenets and liquids","EIR3311","2014-05-06","2014-05-06","Williams",47.98417,-104.0147,," ","Yes","2017-03-11 23:35:27.711131","2017-03-11 23:35:27.711131"
9729,"used motor oil","EIR3309","2014-05-07","2014-05-07","Richland",46.26124,-96.61314,1,"cubic yards","Yes","2017-03-11 23:35:27.703894","2017-03-11 23:35:27.703894"
9730,"Used Motor Oil","EIR3310","2014-05-07","2014-05-07","Cass",46.87254,-96.83829,," ","Yes","2017-03-11 23:35:27.706292","2017-03-11 23:35:27.706292"
9733,"# 2 Diesel Fuel Clear","EIR3308","2014-05-07","2014-05-06","Walsh",48.517,-96.62269,5,"gallons","Yes","2017-03-11 23:35:28.061712","2017-03-11 23:35:28.061712"
9721,"10-34-0 liquids fertilizer","EIR3324","2014-05-08","2014-05-18","Kidder",46.89383,-99.60963,775,"gallons","Yes","2017-03-11 23:35:27.68465","2017-03-11 23:35:27.68465"
9731,"diesel fuel","EIR3314","2014-05-08","2014-05-07","Williams",48.0855,-103.1021,5,"gallons","Yes","2017-03-11 23:35:27.708715","2017-03-11 23:35:27.708715"
9734,"Lube Oil","EIR3313","2014-05-08","2014-05-05","Billings",46.85815,-103.29023,250,"gallons","Yes","2017-03-11 23:35:28.06606","2017-03-11 23:35:28.06606"
9739,"Diesel fuel","EIR3312","2014-05-08","2014-04-30","Burleigh",46.83621,-100.54276,60,"gallons","Yes","2017-03-11 23:35:28.082493","2017-03-11 23:35:28.082493"
9728,"Hydraulic Fluid","EIR3316","2014-05-09","2014-05-09","Cass",46.86044,-96.86189,50,"gallons","Yes","2017-03-11 23:35:27.700958","2017-03-11 23:35:27.700958"
9962,"Apparently Diesel Mud/Invert","EIR3315","2014-05-09","2013-10-01","Dunn",47.35973,-102.73338,," ","No","2017-03-11 23:35:34.567138","2017-03-11 23:35:34.567138"
9727,"EcoFlow NE-W","EIR3317","2014-05-10","2014-05-09","Williams",48.25314,-103.61721,91,"gallons","Yes","2017-03-11 23:35:27.698677","2017-03-11 23:35:27.698677"
9726,"MEE distillate water with 0.45% ammonia (820 lbs of ammonia)","EIR3318","2014-05-13","2014-05-12","Mercer",47.35876,-101.8381,173000,"gallons","Yes","2017-03-11 23:35:27.696383","2017-03-11 23:35:27.696383"
9724,"PCB Fluid","EIR3319","2014-05-14","2014-05-14","Oliver",47.07077,-101.19378,2,"gallons","Yes","2017-03-11 23:35:27.691786","2017-03-11 23:35:27.691786"
9725,"Crude oil","EIR3320","2014-05-14","2014-05-14","Williams",48.28211,-103.35289,15,"gallons","Yes","2017-03-11 23:35:27.694101","2017-03-11 23:35:27.694101"
9722,"Hydraulic oil/diesel fuel. Also some cement","EIR3321","2014-05-16","2014-05-16","McKenzie",47.98239,-102.62842,10,"gallons","No","2017-03-11 23:35:27.687228","2017-03-11 23:35:27.687228"
9723,"crude oil","EIR3322","2014-05-16","2014-05-16","McKenzie",47.93314,-102.97039,15,"barrels","Yes","2017-03-11 23:35:27.689481","2017-03-11 23:35:27.689481"
9720,"mineral oil, transformer hold upto 65 gallons, we will check how much leaked out when we get the transformer in shop.","EIR3323","2014-05-19","2014-05-19","Cass",46.87255,-96.91725,," ","Yes","2017-03-11 23:35:27.681989","2017-03-11 23:35:27.681989"
9719,"Produced water","EIR3325","2014-05-22","2014-05-22","Mountrail",48.08103,-102.22442,3,"barrels","Yes","2017-03-11 23:35:27.679174","2017-03-11 23:35:27.679174"
9713,"Alligare Water Conditioner, Bromacil 80WP, Glyphosate 4+, Payload, Drift Control, 2,4-D, Alligare Anti-Foamer","EIR3330","2014-05-23","2014-05-27","Stark",46.89031,-103.07909,," ","Yes","2017-03-11 23:35:27.310003","2017-03-11 23:35:27.310003"
9718,"Hydralic fluid","EIR3326","2014-05-23","2014-05-22","Ward",48.20956,-101.30175,20,"gallons","Yes","2017-03-11 23:35:27.674698","2017-03-11 23:35:27.674698"
9717,"10 -34-0 liquid Fertilizer","EIR3327","2014-05-24","2014-05-23","Sargent",45.98195,-97.63361,2200,"gallons","Yes","2017-03-11 23:35:27.320179","2017-03-11 23:35:27.320179"
9712,"Crude Oil","EIR3331","2014-05-27","2014-05-27","Mountrail",48.30358,-102.37353,15,"barrels","Yes","2017-03-11 23:35:27.3077","2017-03-11 23:35:27.3077"
9714,"about 2 gallons of crude oil and roughly 98 gallons of diesel","EIR3329","2014-05-27","2014-05-26","Williams",48.24197,-104.01164,100,"gallons","Yes","2017-03-11 23:35:27.312199","2017-03-11 23:35:27.312199"
9715,"Anti Freeze","EIR3328","2014-05-27","2014-05-24","Dunn",47.56071,-102.51266,110,"gallons","Yes","2017-03-11 23:35:27.315396","2017-03-11 23:35:27.315396"
9710,"Hydraulic fluid","EIR3332","2014-05-29","2014-05-29","Oliver",47.02477,-101.69846,5,"gallons","Yes","2017-03-11 23:35:27.303092","2017-03-11 23:35:27.303092"
9711,"Natural Gas Condensates","EIR3334","2014-05-29","2014-05-28","Williams",48.2568,-103.32745,5,"barrels","Yes","2017-03-11 23:35:27.305354","2017-03-11 23:35:27.305354"
9716,"Crude Oil","EIR3333","2014-05-29","2014-05-24","Dunn",47.6187,-103.03822,5,"barrels","Yes","2017-03-11 23:35:27.317785","2017-03-11 23:35:27.317785"
9709,"Oily type liquid","EIR3335","2014-05-31","2014-05-30","McKenzie",46.5117,-103.30093,2,"barrels","Yes","2017-03-11 23:35:27.300822","2017-03-11 23:35:27.300822"
9708,"Latex paint","EIR3336","2014-06-02","2014-06-01","Williams",48.16864,-103.6366,2,"gallons","Yes","2017-03-11 23:35:27.298509","2017-03-11 23:35:27.298509"
9707,"Red dye diesel.","EIR3337","2014-06-03","2014-06-03","Mountrail",48.00588,-102.1703,100,"gallons","No","2017-03-11 23:35:27.296166","2017-03-11 23:35:27.296166"
9706,"Diesel Fuel","EIR3338","2014-06-05","2014-06-04","Logan",46.47492,-99.3689,3,"gallons","Yes","2017-03-11 23:35:27.29361","2017-03-11 23:35:27.29361"
9701,"Red dye diesel.","EIR3339","2014-06-06","2014-06-06","Mountrail",48.22741,-102.79701,15,"gallons","No","2017-03-11 23:35:26.813288","2017-03-11 23:35:26.813288"
9702,"crude oil","EIR3340","2014-06-06","2014-06-06","Mountrail",48.04403,-102.22275,690,"barrels","Yes","2017-03-11 23:35:26.816034","2017-03-11 23:35:26.816034"
9703,"Sweet Crude","EIR3341","2014-06-06","2014-06-06","Dunn",47.53305,-102.79694,3,"barrels","Yes","2017-03-11 23:35:27.283934","2017-03-11 23:35:27.283934"
9704,"Salt Water","EIR3342","2014-06-06","2014-06-06","McKenzie",47.76158,-102.94646,," ","Yes","2017-03-11 23:35:27.288551","2017-03-11 23:35:27.288551"
9705,"Production Water","EIR3363","2014-06-06","2014-06-06","Divide",48.8189,-103.53038,," ","No","2017-03-11 23:35:27.291246","2017-03-11 23:35:27.291246"
9699,"crude oil","EIR3343","2014-06-07","2014-06-07","McKenzie",47.67483,-103.66,300,"barrels","Yes","2017-03-11 23:35:26.808506","2017-03-11 23:35:26.808506"
9700,"Natural Gas Liquids (condensates)","EIR3344","2014-06-07","2014-06-07","McKenzie",47.80716,-102.82722,10,"barrels","Yes","2017-03-11 23:35:26.81086","2017-03-11 23:35:26.81086"
9698,"Crude Oil","EIR3345","2014-06-09","2014-06-09","McKenzie",47.69113,-103.27794,," ","Yes","2017-03-11 23:35:26.805656","2017-03-11 23:35:26.805656"
9697,"Transformer Oil","EIR3346","2014-06-11","2014-06-10","Cass",46.90086,-96.79973,100,"gallons","Yes","2017-03-11 23:35:26.803387","2017-03-11 23:35:26.803387"
9695,"Hydraulic Fluid","EIR3347","2014-06-12","2014-06-12","McKenzie",48.02555,-102.7325,0,"gallons","Yes","2017-03-11 23:35:26.798774","2017-03-11 23:35:26.798774"
9696,"crude oil/ salt water","EIR3350","2014-06-13","2014-06-11","McKenzie",47.81305,-103.21827,5,"barrels","Yes","2017-03-11 23:35:26.801088","2017-03-11 23:35:26.801088"
9694,"Desugared molasses byproduct called CSB (concentrated separator byproduct)","EIR3352","2014-06-15","2014-06-14","Traill",47.43929,-97.06327,5200,"gallons","Yes","2017-03-11 23:35:26.796497","2017-03-11 23:35:26.796497"
9692,"Unleaded Gasoline","EIR3353","2014-06-16","2014-06-15","McKenzie",47.79912,-103.28265,25,"gallons","Yes","2017-03-11 23:35:26.791866","2017-03-11 23:35:26.791866"
9688,"Motor Oil","EIR3357","2014-06-17","2014-06-17","Billings",46.91679,-103.49304,," ","Yes","2017-03-11 23:35:26.77952","2017-03-11 23:35:26.77952"
9689,"Antifreeze (engine coolant)","EIR3354","2014-06-17","2014-06-16","McKenzie",47.97866,-103.55888,2,"gallons","Yes","2017-03-11 23:35:26.784163","2017-03-11 23:35:26.784163"
9690,"unknown","EIR3355","2014-06-17","2014-06-16","Divide",48.87669,-103.00161,," ","Yes","2017-03-11 23:35:26.786954","2017-03-11 23:35:26.786954"
9691,"Beet Molasses","EIR3356","2014-06-18","2014-06-16","Traill",47.4389,-97.06396,6900,"gallons","Yes","2017-03-11 23:35:26.789463","2017-03-11 23:35:26.789463"
9693,"crude oil","EIR3358","2014-06-18","2014-06-15","McKenzie",47.96198,-102.77276,180,"barrels","No","2017-03-11 23:35:26.794177","2017-03-11 23:35:26.794177"
9684,"Diesel Fuel","EIR3360","2014-06-22","2014-06-21","Cass",46.84787,-96.82005,100,"gallons","Yes","2017-03-11 23:35:26.298012","2017-03-11 23:35:26.298012"
9685,"natural gas condensates","EIR3359","2014-06-22","2014-06-20","Williams",48.08491,-103.78913,10,"gallons","Yes","2017-03-11 23:35:26.300497","2017-03-11 23:35:26.300497"
9682,"DF-2 Diesel Fuel","EIR3361","2014-06-23","2014-06-21","McLean",47.83448,-101.87982,2500,"gallons","Yes","2017-03-11 23:35:26.292931","2017-03-11 23:35:26.292931"
9683,"DF-2 Diesel Fuel","EIR3362","2014-06-23","2014-06-21","Mountrail",47.8902,-102.04057,1200,"gallons","Yes","2017-03-11 23:35:26.295188","2017-03-11 23:35:26.295188"
9681,"Diesel","EIR3364","2014-06-24","2014-06-21","Dunn",47.2412,-102.79952,12,"cubic yards","Yes","2017-03-11 23:35:26.290603","2017-03-11 23:35:26.290603"
9679,"Brine Water","EIR3366","2014-06-25","2014-06-25","Slope",46.48187,-103.10092,15,"barrels","No","2017-03-11 23:35:26.286157","2017-03-11 23:35:26.286157"
9680,"Methanol","EIR3367","2014-06-25","2014-06-25","Williams",48.2561,-103.3269,60,"barrels","Yes","2017-03-11 23:35:26.288287","2017-03-11 23:35:26.288287"
9686,"Produced Brine Water","EIR3365","2014-06-25","2014-06-20","McKenzie",47.80752,-103.41479,10,"barrels","Yes","2017-03-11 23:35:26.302879","2017-03-11 23:35:26.302879"
9677,"Water / 0.8 gal F.R. / 0.8gal Econo Max / 0.8 N.E. 601","EIR3368","2014-06-26","2014-06-26","Billings",46.93521,-103.29459,20,"barrels","Yes","2017-03-11 23:35:26.281576","2017-03-11 23:35:26.281576"
9678,"Non-PCB <50 ppm Mineral Oil","EIR3369","2014-06-26","2014-06-25","Traill",47.63734,-97.4534,15,"gallons","Yes","2017-03-11 23:35:26.283854","2017-03-11 23:35:26.283854"
9645,"Diesel","EIR3435","2014-06-27","2014-07-25","Williams",48.40263,-102.93517,," ","Yes","2017-03-11 23:35:25.256706","2017-03-11 23:35:25.256706"
9674,"Gasoline","EIR3370","2014-06-28","2014-06-28","Cass",46.86398,-96.84602,15,"gallons","Yes","2017-03-11 23:35:26.273349","2017-03-11 23:35:26.273349"
9676,"Produced Brine Water and Hydrocarbon Emulsion","EIR3371","2014-06-30","2014-06-27","Mountrail",48.24207,-102.3724,5,"barrels","Yes","2017-03-11 23:35:26.279014","2017-03-11 23:35:26.279014"
9673,"Liquid Nitrogen Fertilizer @ 28%","EIR3372","2014-07-01","2014-07-01","Richland",46.261,-97.082,1500,"gallons","Yes","2017-03-11 23:35:26.268855","2017-03-11 23:35:26.268855"
9672,"Syncon R & O oil 150","EIR3373","2014-07-03","2014-07-03","Mountrail",48.02134,-102.17462,1,"barrels","No","2017-03-11 23:35:25.785894","2017-03-11 23:35:25.785894"
9671,"clear diesel from road tank","EIR3374","2014-07-04","2014-07-03","Stark",46.86338,-102.1051,25,"gallons","Yes","2017-03-11 23:35:25.78361","2017-03-11 23:35:25.78361"
9669,"Stripped gas liquor","EIR3376","2014-07-07","2014-07-07","Mercer",47.35913,-101.83677,750,"gallons","Yes","2017-03-11 23:35:25.778224","2017-03-11 23:35:25.778224"
9670,"DF-2 Diesel Fuel","EIR3375","2014-07-07","2014-07-06","Renville",48.62248,-101.60204,1000,"gallons","Yes","2017-03-11 23:35:25.781336","2017-03-11 23:35:25.781336"
9667,"Crude Oil","EIR3377","2014-07-08","2014-07-08","Williams",48.28452,-102.92371,10,"gallons","Yes","2017-03-11 23:35:25.773442","2017-03-11 23:35:25.773442"
9668,"Saltwater (brine), crude oil condensate","EIR3378","2014-07-08","2014-07-08","McKenzie",47.78473,-102.64397,," ","No","2017-03-11 23:35:25.775786","2017-03-11 23:35:25.775786"
9664,"Horizontal directional drilling fluid (Water, Bentonite, FlowPac-Sodium Carboxylmethyl Cellulose, SandMaster-Xanthan Gum, TorqueBreaker-Surfactant)","EIR3380","2014-07-10","2014-07-10","Pembina",48.87227,-97.34795,500,"gallons","Yes","2017-03-11 23:35:25.766249","2017-03-11 23:35:25.766249"
9665,"Production Water","EIR3379","2014-07-10","2014-07-09","McKenzie",47.2521,-103.2136,5,"barrels","Yes","2017-03-11 23:35:25.768556","2017-03-11 23:35:25.768556"
9662,"EcoFlow NE","EIR3381","2014-07-12","2014-07-11","Williams",48.34173,-102.93691,4,"gallons","Yes","2017-03-11 23:35:25.761687","2017-03-11 23:35:25.761687"
9675,"drilling Mud","EIR3382","2014-07-14","2014-06-28","Stark",46.91585,-102.78973,165,"gallons","Yes","2017-03-11 23:35:26.27614","2017-03-11 23:35:26.27614"
9687,"Crude Oil & Produced Salt Water","EIR3383","2014-07-14","2014-06-20","Dunn",47.45219,-102.83839,6,"barrels","Yes","2017-03-11 23:35:26.30532","2017-03-11 23:35:26.30532"
9657,"Diesel Fuel 2","EIR3387","2014-07-15","2014-07-14","Mountrail",48.05464,-102.07203,45,"gallons","Yes","2017-03-11 23:35:25.289791","2017-03-11 23:35:25.289791"
9658,"new motor oil - Mobil Pegasas 805","EIR3388","2014-07-15","2014-07-14","Williams",48.08392,-103.7906,15,"gallons","Yes","2017-03-11 23:35:25.749461","2017-03-11 23:35:25.749461"
9659,"Tar oil mixture for repairing cracks in asphalt","EIR3385","2014-07-15","2014-07-13","Burke",48.81401,-102.20599,," ","No","2017-03-11 23:35:25.753857","2017-03-11 23:35:25.753857"
9661,"Diesel Fuel","EIR3386","2014-07-15","2014-07-11","McKenzie",47.80495,-103.60491,10,"gallons","Yes","2017-03-11 23:35:25.759366","2017-03-11 23:35:25.759366"
9656,"transformer mineral oil, non PCB as per manufactures nameplate","EIR3389","2014-07-16","2014-07-15","Cass",46.83056,-96.89893,10,"gallons","Yes","2017-03-11 23:35:25.287166","2017-03-11 23:35:25.287166"
9653,"Hydraulic Oil","EIR3390","2014-07-18","2014-07-18","Morton",46.97477,-101.44549,10,"gallons","Yes","2017-03-11 23:35:25.278297","2017-03-11 23:35:25.278297"
9655,"Hydraulic oil","EIR3392","2014-07-18","2014-07-15","Mountrail",47.97069,-102.46151,1,"barrels","Yes","2017-03-11 23:35:25.284366","2017-03-11 23:35:25.284366"
9660,"Recirculated Fresh Water","EIR3391","2014-07-18","2014-07-13","McKenzie",47.91187,-103.0591,20,"barrels","Yes","2017-03-11 23:35:25.756856","2017-03-11 23:35:25.756856"
9651,"released substance is unknown at this time","EIR3393","2014-07-21","2014-07-21","Divide",48.8711,-103.3573,," ","Yes","2017-03-11 23:35:25.272973","2017-03-11 23:35:25.272973"
9652,"natural gas and natural gas condensates","EIR3394","2014-07-21","2014-07-21","Burke",48.97203,-102.56718,," ","Yes","2017-03-11 23:35:25.275695","2017-03-11 23:35:25.275695"
9649,"human waste and Satellite Fresh Form 5000 diluted to 1oz/5gal of water (formaldehyde, nonylphenol polyethylene glycol ether, methanol, colorant)","EIR3395","2014-07-22","2014-07-22","Ramsey",48.31355,-98.87682,1,"gallons","Yes","2017-03-11 23:35:25.267388","2017-03-11 23:35:25.267388"
9646,"Roundup - Glyphosate","EIR3397","2014-07-23","2014-07-23","Adams",46.10587,-102.94535,40,"gallons","Yes","2017-03-11 23:35:25.25939","2017-03-11 23:35:25.25939"
9663,"Flowback","EIR3396","2014-07-23","2014-07-11","McKenzie",47.80833,-103.21712,2,"barrels","Yes","2017-03-11 23:35:25.76398","2017-03-11 23:35:25.76398"
9643,"Diesel Fuel","EIR3398","2014-07-25","2014-07-25","Richland",46.57617,-97.13136,25,"gallons","Yes","2017-03-11 23:35:25.249624","2017-03-11 23:35:25.249624"
9640,"diesel fuel dyed","EIR3399","2014-07-28","2014-07-27","Divide",48.68172,-103.62436,200,"gallons","Yes","2017-03-11 23:35:24.339389","2017-03-11 23:35:24.339389"
9641,"Mixture of water and hydraulic oil.","EIR3403","2014-07-28","2014-07-27","Oliver",47.00677,-101.47613,35,"gallons","Yes","2017-03-11 23:35:24.34185","2017-03-11 23:35:24.34185"
9642,"hydraulic fluid","EIR3404","2014-07-28","2014-07-27","Mountrail",48.13361,-102.32444,15,"gallons","Yes","2017-03-11 23:35:24.344261","2017-03-11 23:35:24.344261"
9650,"Various and multiple oil field chemicals and other supply substances.","EIR3402","2014-07-28","2014-07-22","Williams",48.14599,-103.60336,," ","No","2017-03-11 23:35:25.270307","2017-03-11 23:35:25.270307"
9654,"Hydraulic oil","EIR3401","2014-07-28","2014-07-16","McKenzie",47.80301,-103.3267,5,"gallons","Yes","2017-03-11 23:35:25.281652","2017-03-11 23:35:25.281652"
9636,"Gramoxone SL by Syngenta; paraquat","EIR3405","2014-07-31","2014-07-30","Mountrail",48.31711,-102.3318,0,"gallons","Yes","2017-03-11 23:35:24.329255","2017-03-11 23:35:24.329255"
9632,"10 gallons of gasoline and 18.2 gallons of diesel fuel","EIR3437","2014-08-01","2014-08-01","Ward",48.37389,-101.34278,28,"gallons","Yes","2017-03-11 23:35:24.3167","2017-03-11 23:35:24.3167"
9633,"Hydraulic fluid","EIR3525","2014-08-01","2014-07-31","Rolette",48.94057,-99.57496,19,"gallons","Yes","2017-03-11 23:35:24.320283","2017-03-11 23:35:24.320283"
9634,"Hydraulic Fluid","EIR3410","2014-08-01","2014-07-31","Rolette",48.9403,-99.5748,19,"gallons","Yes","2017-03-11 23:35:24.323666","2017-03-11 23:35:24.323666"
9637,"Crude oil","EIR3409","2014-08-01","2014-07-30","McKenzie",47.73157,-103.37939,1,"barrels","Yes","2017-03-11 23:35:24.331815","2017-03-11 23:35:24.331815"
9638,"Hydraulic Oil","EIR3406","2014-08-01","2014-07-30","Cass",46.90045,-96.8635,15,"gallons","Yes","2017-03-11 23:35:24.334381","2017-03-11 23:35:24.334381"
9639,"Hydraulic OIl","EIR3407","2014-08-01","2014-07-30","Morton",46.97602,-101.42255,2,"gallons","Yes","2017-03-11 23:35:24.336988","2017-03-11 23:35:24.336988"
9644,"Engine Oil","EIR3524","2014-08-01","2014-07-25","Rolette",48.9654,-99.57075,0,"gallons","Yes","2017-03-11 23:35:25.25366","2017-03-11 23:35:25.25366"
9648,"Diesel fuel","EIR3523","2014-08-01","2014-07-23","Rolette",48.96637,-99.57218,0,"gallons","Yes","2017-03-11 23:35:25.264683","2017-03-11 23:35:25.264683"
9666,"Crude Oil","EIR3408","2014-08-01","2014-07-09","Pierce",48.20569,-99.91947,2,"barrels","Yes","2017-03-11 23:35:25.771001","2017-03-11 23:35:25.771001"
9630,"No. hydraulic fluid.","EIR3526","2014-08-02","2014-08-02","Rolette",48.94976,-99.59825,0,"gallons","Yes","2017-03-11 23:35:24.309465","2017-03-11 23:35:24.309465"
9631,"No. hydraulic fluid.","EIR3527","2014-08-02","2014-08-02","Rolette",48.96685,-99.57172,2,"gallons","Yes","2017-03-11 23:35:24.313207","2017-03-11 23:35:24.313207"
9628,"No. Off Road Diesel","EIR3528","2014-08-05","2014-08-05","Rolette",48.96792,-99.57219,1,"gallons","Yes","2017-03-11 23:35:24.301419","2017-03-11 23:35:24.301419"
9629,"Estimated 90 lbs of Ammonia in cooling tower water","EIR3411","2014-08-05","2014-08-04","Mercer",47.355,-101.83022,5000,"gallons","No","2017-03-11 23:35:24.305985","2017-03-11 23:35:24.305985"
9635,"oil","EIR3412","2014-08-05","2014-07-31","Williams",48.26922,-103.7786,5,"gallons","Yes","2017-03-11 23:35:24.326712","2017-03-11 23:35:24.326712"
9647,"non- PCB mineral oil","EIR3414","2014-08-05","2014-07-23","Bottineau",48.80898,-101.19956,12,"gallons","Yes","2017-03-11 23:35:25.262069","2017-03-11 23:35:25.262069"
9627,"Crude Oil","EIR3415","2014-08-06","2014-08-06","McKenzie",47.97958,-103.66146,2,"gallons","Yes","2017-03-11 23:35:23.434765","2017-03-11 23:35:23.434765"
9624,"Diesel Fuel","EIR3416","2014-08-07","2014-08-07","Stark",46.87797,-102.77962,100,"gallons","No","2017-03-11 23:35:23.427655","2017-03-11 23:35:23.427655"
9625,"Gasoline","EIR3417","2014-08-07","2014-08-06","Ward",48.22401,-101.35063,,"gallons","No","2017-03-11 23:35:23.429982","2017-03-11 23:35:23.429982"
9626,"15% HCL","EIR3418","2014-08-07","2014-08-06","Divide",48.69832,-103.70194,30,"gallons","Yes","2017-03-11 23:35:23.43238","2017-03-11 23:35:23.43238"
9620,"#2 Diesel Fuel Clear","EIR3419","2014-08-08","2014-08-08","Mountrail",48.26805,-102.60045,25,"gallons","Yes","2017-03-11 23:35:23.417843","2017-03-11 23:35:23.417843"
9621,"Diesel Fuel","EIR3420","2014-08-08","2014-08-08","Mountrail",47.96899,-102.17532,75,"gallons","Yes","2017-03-11 23:35:23.420136","2017-03-11 23:35:23.420136"
